id,title,base_path,parent_base_path
3cd26bac-e359-405a-82e5-a62811294909,Running and managing a school,/education/running-and-managing-a-school,/education
b901f07e-81e5-45c9-83a9-48e2231a4498,Wrecks,/transport/wrecks,/transport/maritime-and-shipping
bb9201b2-40f7-443b-a21d-03cc5b1d4eeb,Tax avoidance,/money/tax-avoidance,/money/dealing-with-hmrc
8204d0b7-5f84-4423-b2e5-a09360c8d310,Abstract (take) water,/business/environmental-management-water-abstract-take-water,/environment/water-management
786a592f-170b-4a72-bbbf-684cc1e0d0db,Water and sewerage services,/environment/water-and-sewerage-services,/environment/water-management
36b5e68c-f488-4438-986c-c2a2bc262309,Polychlorinated biphenyl (PCBs),/environment/environmental-management-chemicals-polychlorinated-biphenyl-pcbs,/environment/chemicals
0e7a6e14-6a21-4bc9-9877-1960c4cd0171,Farming,/environment/environmental-management-land-management-farming,/environment/rural-development-land-management
b9413812-071f-4dbf-a8a5-0b2d260eedd3,"Pig identification, registration and movements",/environment/keeping-farmed-animals-pig-identity-registration-movements,/environment/keeping-farmed-animals
ff04f76f-4466-4311-9913-f99285fa6fa1,Animals on roads,/transport/animals-on-roads,/transport/road-infrastructure
37473885-71ce-4381-9c3b-046840bcb0d0,Fish and shellfish,/environment/environmental-management-wildlife-habitat-conservation-fish-and-shellfish,/environment/wildlife-habitat-conservation
5622b7ca-bbff-4003-8bdd-5553365936ef,"Vehicle registration, log books and number plates",/transport/vehicle-registration-log-books-and-number-plates,/transport/vehicle-ownership-approval-and-standards
d4f454bf-96d0-43c5-a04f-369bb3e2099b,Meat production,/environment/producing-distributing-food-meat-production,/environment/producing-distributing-food
d2065a1e-d457-49cd-8555-6ea86acc6b16,Marine licences,/environment/marine-licences,/environment/marine
ef72bb1c-eb87-4615-880a-e6f5f0365286,F-gases and HCFCs,/environment/environmental-management-chemicals-f-gases-and-hcfcs,/environment/chemicals
776d803a-c7b3-4e72-8d47-252b5b8ee6b6,Greenhouse gas emissions,/environment/greenhouse-gas-emissions,/environment/climate-change-energy
c17dacc6-70c1-4f68-9cf3-69aa46d8e497,Maritime enforcement and prosecution,/transport/maritime-enforcement-and-prosecution,/transport/maritime-and-shipping
3675b494-82bc-4170-a29c-5ff897b70a58,Treasure and wrecks,/environment/treasure-wrecks,/environment/marine
9d7c4758-a261-4c0d-a47f-96c6ae9f3610,Community and society,/society-and-culture/community-and-society,/society-and-culture
be012b76-79ab-48f8-b0e7-b347148bc46f,Export controls and licensing,/business-and-industry/export-controls,/business-and-industry/exporting
c0d6cdf0-52f5-49f5-8c23-9af86bb0b54f,Climate change adaptation,/environment/climate-change-adaptation,/environment/climate-change-energy
e32dfcd8-d726-43e0-9a56-1126a0fcffb7,Discharge water,/business/environmental-management-water-discharge-water,/environment/water-management
ee4bc489-e3d1-48bf-847a-f14912aa439b,"Education, universities and childcare during COVID-19",/health-and-social-care/education-and-childcare-during-covid-19,/health-and-social-care/covid-19
271876e3-a50e-496f-970c-ae65f670b2b9,Rights of foreign nationals in the UK,/entering-staying-uk/rights-foreign-nationals-uk,/entering-staying-uk
41c850f0-5714-45e4-98e9-4fba193a3585,Pensions and ageing society,/work/pensions-and-ageing-society,/work
59a16538-bb49-4cbe-ac63-3eaa8a0ebe8c,Support for self-employed people and sole traders during COVID-19,/health-and-social-care/self-employed-people-and-sole-traders-during-covid-19,/health-and-social-care/businesses-and-self-employed-people-during-covid-19
8e0bac75-09e9-4727-bad0-ce99fff6b1d3,Funding and support for businesses during COVID-19,/health-and-social-care/funding-and-support-for-businesses-during-covid-19,/health-and-social-care/businesses-and-self-employed-people-during-covid-19
758ac2a8-7f7b-4546-914e-d94d735d294f,Further and higher education courses and qualifications,/education/further-and-higher-education-courses-and-qualifications,/education/further-and-higher-education-skills-and-vocational-training
cf5ba71f-c376-4ad8-89e7-86d1055b2ce8,Support for special educational needs and disability (SEND) ,/education/support-for-special-educational-needs-and-disability-send,/education/special-educational-needs-and-disability-send-and-high-needs
890b96aa-85ee-401b-8817-2a314075c133,"Recruiting, inducting and managing teachers",/education/recruiting-inducting-and-managing-teachers,/education/teaching-and-leadership
15167f7e-e833-4917-bc18-5db72f096a10,"International travel, immigration and repatriation during COVID-19",/health-and-social-care/international-travel-immigration-repatriation-during-covid-19,/health-and-social-care/covid-19
5f5628eb-3ed4-4c6a-99a4-17e25e011290,Radioactive and nuclear substances and waste,/environment/radioactive-and-nuclear-substances-and-waste,/environment/waste-and-recycling
aec38fae-7e01-4b24-812d-68c1c1317822,Waste and environmental impact,/environment/waste-environment,/environment/waste-and-recycling
94104937-98d0-4484-ad17-96ab141ea973,Pollution and environmental quality,/environment/pollution-and-environmental-quality,/environment
cd5f4367-7fe7-4910-84d4-5d80270068c1,Marine planning,/environment/marine-planning,/environment/marine
f86eae74-3618-4f7e-90bb-6b2cd22be848,Pollution,/environment/environmental-management-land-management-pollution,/environment/rural-development-land-management
5d3a9436-8dfc-4312-af48-d7a68b394246,Marine,/environment/marine,/environment
39dd8c64-6695-420a-8134-f0aa97388457,Building regulation,/housing-local-and-community/building-regulation,/housing-local-and-community/planning-and-building
c30ed3f5-4334-4a76-a2fd-4ce1e5b9b1ec,"Business auditing, accounting and reporting",/business-and-industry/business-auditing-accounting-reporting,/business-and-industry/running-a-business
d6dcc499-a35b-4741-8a65-c69f3eb60a11,Vaccinations for COVID-19,/health-and-social-care/vaccinations-for-covid-19,/health-and-social-care/covid-19
dcf74e72-ab7c-485c-b76a-30bb61646fd0,"Healthcare workers, carers and care settings during COVID-19",/health-and-social-care/healthcare-workers-carers-and-care-settings-during-covid-19,/health-and-social-care/covid-19
53dcdf82-d3b3-4bb9-8981-ab29e77d8330,Access to the countryside,/environment/access-to-the-countryside,/environment/countryside
cfda3536-08a7-4369-8da9-8bb82ccc6faa,Support for businesses and self-employed people during COVID-19,/health-and-social-care/businesses-and-self-employed-people-during-covid-19,/health-and-social-care/covid-19
e265d7c5-5202-4c85-8357-4fb4617798ab,Your responsibilities as an employer during COVID-19,/health-and-social-care/your-responsibilities-as-an-employer-during-covid-19,/health-and-social-care/businesses-and-self-employed-people-during-covid-19
73ac413a-7916-4697-b8fe-08decc4b2bcc,Dangerous goods (ADR) driver training,/transport/dangerous-goods-adr-training,/transport/transport-businesses-and-vehicle-operator-licences
0c40d815-c932-49ee-90b7-2d3e84398933,"Positioning, Navigation and Timing (PNT)",/business-and-industry/positioning-navigation-timing,/business-and-industry/science-and-innovation
3fdef212-c4e4-4179-b566-b49facf42dbb,Local councils and services,/regional-and-local-government/local-councils,/regional-and-local-government
7af1d767-bb52-4cb3-90f5-56d05896e30a,Water management,/environment/water-management,/environment
3a1808f2-680e-4f02-b3dd-89f82d733f0c,"Vigilance, safety alerts and guidance",/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts,/health-and-social-care/medicines-medical-devices-blood
cdf60c25-cd2a-4f59-a93f-33cde506539a,Alcohol duties,/money/dealing-with-hmrc-paying-hmrc-alcohol-duties,/money/paying-hmrc
3d53916e-46c0-4302-a17f-733dd81c9105,"Financial management, reporting and assurances for 16 to 19 year olds funding",/education/financial-management-reporting-and-assurances-for-16-to-19-year-olds-funding,/education/school-and-academy-financial-management-and-assurance
9af9722c-53d4-4926-8b42-3f7a2e22e118,Health and wellbeing during COVID-19,/health-and-social-care/health-and-wellbeing-during-covid-19,/health-and-social-care/covid-19
9f110da7-9b3d-41a9-ae4c-4aa637a60d24,Trade restrictions on exports,/business-and-industry/trade-restrictions-on-exports,/business-and-industry/exporting
9b57d234-bd9e-4751-8e8c-8071f0392c96,Birds,/environment/environmental-management-wildlife-habitat-conservation-birds,/environment/wildlife-habitat-conservation
3408349f-a852-4b54-9adc-e7886b7abaa7,Wildlife and animal welfare,/environment/wildlife-and-animal-welfare,/environment/wildlife-animals-biodiversity-and-ecosystems
ffe5166b-c397-4765-976f-4605260bf5e7,Land species,/environment/planning-development-protected-sites-species-land-species,/environment/protected-sites-species
d0e37192-bf1f-4f59-a15d-f115871bf1df,Immigration adviser services,/entering-staying-uk/immigration-adviser-services,/entering-staying-uk
def4ed85-94fa-4af6-8b59-a45c32186dfe,"Further and higher education, skills and vocational training",/education/further-and-higher-education-skills-and-vocational-training,/education
8a322d45-e143-4460-901a-8907192d9916,Safe transport of dangerous goods by road and rail,/transport/safe-transport-of-dangerous-goods-by-road-and-rail,/transport/transporting-dangerous-goods
2a2457a1-1c9e-4b36-acf4-e4037bb4e68d,Countryside,/environment/countryside,/environment/rural-and-countryside
3b026fd0-29c5-4cfb-a8bc-d833ba08da91,Overseas aid effectiveness,/international/overseas-aid-effectiveness,/international/international-aid-and-development
53f2ceab-3cb9-486d-9b29-952f38fd606a,Help with redundancy and finding work during COVID-19,/health-and-social-care/help-with-redundancy-and-finding-work-during-covid-19,/health-and-social-care/work-and-financial-support-during-covid-19
8963fbe5-f99a-4cf2-b4b7-078141cb91f4,Working safely during COVID-19,/health-and-social-care/working-safely-during-covid-19,/health-and-social-care/work-and-financial-support-during-covid-19
9cbd1054-c9f3-4bd4-a17d-f43853847cdb,Volunteering and offering help during COVID-19,/health-and-social-care/volunteering-and-offering-help-during-covid-19,/health-and-social-care/covid-19
8b960f85-fc0b-4df6-b608-412024afb1e7,Further education funding,/education/further-education-funding,/education/further-and-higher-education-skills-and-vocational-training
d841d5b3-d6ba-4c69-bba5-69598715e058,"Road safety, driving rules and penalties",/transport/road-safety-driving-rules-and-penalties,/transport/driving-and-road-transport
10cc35cf-4b73-43bc-a0b2-168a8b60c362,Business and the environment,/business-and-industry/business-and-the-environment,/business-and-industry
4ead27cc-5daa-41b5-9720-ee0277962d6f,Adult learning,/education/adult-learning,/education/further-and-higher-education-skills-and-vocational-training
d9d84274-3280-43cb-8e2f-4bb545569ed8,Party walls,/housing-local-and-community/party-walls,/housing-local-and-community/planning-and-building
400ccf1f-e7cc-4833-ad5d-c6550bf4ee4c,Housing design and sustainability,/housing-local-and-community/housing-design-and-sustainability,/housing-local-and-community/planning-and-building
fabe3b04-ee43-4af5-b0b2-daa81f88402b,Sports and leisure,/society-and-culture/sports-and-leisure,/society-and-culture
9995629d-3e8b-4215-b811-43132fabb3a0,Labour market reform,/employment/labour-market-reform,/work
b3a36126-d8e3-4abf-9d37-06e5918ecd85,NHS efficiency,/health-and-social-care/nhs-efficiency,/health-and-social-care/national-health-service
3494c846-5404-49df-bacd-0e2515a845ff,Domestic abuse,/crime-justice-and-law/domestic-abuse,/crime-justice-and-law
690a1baf-d568-4130-97c1-20092860dead,Paying HMRC,/money/paying-hmrc,/money/dealing-with-hmrc
0e75efc1-bebe-49ee-8d62-e56ceb1d7c2d,Hydrography,/environment/hydrography,/environment/marine
14fe142e-00b5-4bdb-b660-792923099c6d,Foreign affairs,/international/foreign-affairs,/international
e88a4569-73e9-4df9-8e32-f9949d4ff3a6,Egg production and marketing,/environment/producing-distributing-food-egg-production-marketing,/environment/producing-distributing-food
8ab99a5d-4218-4bf0-a2e3-fd077e9470c4,Low carbon technologies,/environment/low-carbon-technologies,/environment/climate-change-energy-energy-infrastructure
fc0724e1-5cf3-4da6-8c56-d9473c596418,National Insurance,/money/national-insurance,/money/personal-tax
6f0d92f0-648c-4e48-829e-7c8021fbd11c,Food labelling and safety,/environment/producing-distributing-food-food-labelling,/environment/producing-distributing-food
4247bc74-43b4-42e6-9a80-8b8e5e9c6590,Chemical and environmental hazards,/health-and-social-care/health-protection-chemical-and-environmental-hazards,/health-and-social-care/health-protection
64421cdb-7ff8-416c-98d4-be9753dcae10,Water quality,/business/environmental-management-water-water-quality,/environment/water-management
f34362a4-da4d-409f-b367-5c9c3f404e84,"Closures, exams and managing a school or early years setting during COVID-19",/health-and-social-care/closures-exams-managing-school-during-covid-19,/health-and-social-care/education-and-childcare-during-covid-19
3372e47f-ac6f-4486-a547-02cc41de2ad0,Public health,/health-and-social-care/public-health,/health-and-social-care
beb4de12-3d77-4a55-9937-f5d9dbe4b29a,Managing your business during COVID-19,/health-and-social-care/managing-your-business-during-covid-19,/health-and-social-care/businesses-and-self-employed-people-during-covid-19
7b1ca786-11cb-4c73-a825-16824c04adbe,Remembrance,/defence/defence-armed-forces-military-awards-commemorations-remembrance,/defence/military-awards-commemorations
b746108a-7c74-4893-a50c-bb50528f343d,Phonics,/education/phonics,/education/primary-curriculum-key-stage-1
8cbc421e-43dd-4be7-891b-5cf8ff0d98d7,Administering student funding,/education/administering-student-funding,/education/further-education-funding
6fa7a541-e8e5-4113-8c41-75a06456e6f4,Transport businesses and vehicle operator licences,/transport/transport-businesses-and-vehicle-operator-licences,/transport/driving-and-road-transport
7b07ad71-589f-487e-a13a-02a3efa976ef,Population screening programmes,/health-and-social-care/population-screening-programmes,/health-and-social-care/public-health
e9be86c9-2475-467b-a74a-26974e874b52,"Research, testing and standards",/health-and-social-care/health-protection-services-research-testing-and-standards,/health-and-social-care/health-protection
6e3e945a-e1ca-473c-8cee-d052db3489b5,Energy and climate change: evidence and analysis,/environment/energy-and-climate-change-evidence-and-analysis,/environment/climate-change-energy
00daebc0-c085-44e8-9ed7-afa5afdbcc18,Business tax,/money/business-tax,/money
465545cb-638c-4b9f-ac44-62a333fe77de,Border control,/entering-staying-uk/border-control,/entering-staying-uk
4bedb980-dbca-49c0-aff4-d843fcca616d,Health conditions,/health-and-social-care/health-conditions,/health-and-social-care/public-health
9a85cc4c-2e1d-4045-b3b2-c8d6c7be9ccc,"Wildlife, animals, biodiversity and ecosystems",/environment/wildlife-animals-biodiversity-and-ecosystems,/environment
9c7de149-04ee-4d25-a2ba-02189585861e,Governance in developing countries,/international/governance-in-developing-countries,/international/international-aid-and-development
1377fa20-69af-4c28-a6b0-593cd5198f3e,"Government efficiency, transparency and accountability",/government/government-efficiency-transparency-and-accountability,/government/all
27543379-1eac-4597-9c0c-aa24c8ba8367,Payment problems,/money/dealing-with-hmrc-paying-hmrc-payment-problems,/money/paying-hmrc
1a495bab-01eb-4dae-a98e-fd5bb7e27b77,Vessel monitoring systems,/environment/commercial-fishing-fisheries-regulations-monitoring-enforcement-vessel-monitoring-systems,/environment/fishing-vessels
0d6d2546-4b57-4461-bde9-088516683fed,Sales notes and electronic recording systems,/environment/commercial-fishing-fisheries-regulations-monitoring-enforcement-sales-notes-and-electronic-recording-systems,/environment/fishing-regulations-monitoring-enforcement
26e9861b-9dbf-4caf-ae98-6c1a235e2149,Sustainable development,/government/sustainable-development,/government/all
8b6ec02b-91dd-4077-907d-17b157507adb,Fisheries statistics,/environment/commercial-fishing-fisheries-regulations-monitoring-enforcement-fisheries-statistics,/environment/fishing-regulations-monitoring-enforcement
d9d56755-b345-4171-864a-4137b1bfc96f,Non-payment and fraud,/money/dealing-with-hmrc-tax-compliance-non-payment-and-fraud,/money/tax-compliance
a866e769-10ea-4dfd-a461-c3c9927ea97c,Catch Quota Trials,/environment/commercial-fishing-fisheries-regulations-monitoring-enforcement-catch-quota-trials,/environment/fishing-regulations-monitoring-enforcement
c00f023e-9dfe-4b8a-92a7-0e4739f75d45,Fisheries funding,/environment/fisheries-funding,/environment/fishing-fisheries-and-vessels
17e62fdf-1ddc-475b-a3b0-f2583222f406,Self Assessment,/money/self-assessment,/money/personal-tax
e67581bf-d7e6-4ed5-a8d7-039132bc6699,Careers guidance in further and higher education,/education/careers-guidance-in-further-and-higher-education,/education/further-and-higher-education-skills-and-vocational-training
7e07ecb1-ba17-4df7-aee9-7ebb4f70d878,"Military recruitment, training and operations",/defence/military-recruitment-training-operations,/defence-and-armed-forces
e2850141-7087-4b20-9ed4-ec73758a72ed,Inspection of children's social care providers,/childcare-parenting/inspection-of-childrens-social-care-providers,/childcare-parenting/childrens-social-care-providers
ce2d980a-83a8-48ea-99b2-c39319103b67,Low carbon fuels,/transport/low-carbon-fuels,/transport/road-transport-and-the-environment
2191d64f-9e40-4b68-92ec-55069bb463f8,Passports,/going-and-being-abroad/passports,/going-and-being-abroad
c7a590ca-8e4f-4cd3-b90a-20ae2b4a633e,National Health Service,/health-and-social-care/national-health-service,/health-and-social-care
ee0be165-6733-4ce6-8b7e-820d6f5ccd22,Laboratories and reference facilities,/health-and-social-care/health-protection-services-laboratories-and-reference-facilities,/health-and-social-care/health-protection
9959bad0-54bc-4148-a319-616a72a8a688,Wildlife and habitat conservation,/environment/wildlife-habitat-conservation,/environment/wildlife-animals-biodiversity-and-ecosystems
91efa2d4-190a-4169-8b14-71ff91d182cb,Digital security,/government/technology-guidance-digital-security,/government/government-technology-and-digital-services
ea292756-7f1f-4ba4-af84-e17bfdeb05eb,Phishing ,/government/technology-guidance-phishing,/government/technology-guidance-digital-security
00526943-93f8-44af-a862-cc78b2b27446,APIs,/government/technology-guidance-technology-guidance-apis,/government/apis-and-app-development
e74beb13-f9e8-4a55-8fb8-21bb6d60fd75,Application development,/government/technology-guidance-technology-guidance-application-development,/government/apis-and-app-development
98d232de-159f-4cc2-806c-2d92567e6673,Cloud security,/government/technology-guidance-technology-guidance-cloud-security,/government/technology-guidance-digital-security
f865b60e-9e9f-41c9-b355-a8734179865f,Cloud strategy,/government/technology-guidance-technology-guidance-cloud-strategy,/government/technology-guidance-technology-guidance-digital-transformation
7ee55fe4-7ccc-47e1-99cb-741baefa741a,Design principles,/government/technology-guidance-technology-guidance-design-principles,/government/design-and-build-of-government-services
b3fff622-49d3-4b00-831a-1ea474b1ed58,Digital Marketplace,/government/technology-guidance-technology-guidance-digital-marketplace,/government/technology-guidance-technology-guidance-buying-technology
0e2d07c5-5dc9-4a9b-a6c6-1dd782bdae2b,Digital outcomes and specialists framework,/government/technology-guidance-technology-guidance-digital-outcomes-and-specialists-framework,/government/technology-guidance-technology-guidance-buying-technology
97f2ca78-86ad-4423-8a03-5cd3148e4b02,Digital service security,/government/technology-guidance-technology-guidance-digital-service-security,/government/technology-guidance-digital-security
1a51283d-357e-42a4-853b-2728d82c7817,Digital Service Standard,/government/technology-guidance-technology-guidance-digital-service-standard,/government/design-and-build-of-government-services
064d0e71-13a6-4d57-a768-a9dbeaac103f,Email,/government/technology-guidance-technology-guidance-email,/government/technology-guidance-digital-security
1220caf8-e5ba-4be4-9cf1-8437674ab5ff,End user devices,/government/technology-guidance-technology-guidance-end-user-devices,/government/technology-guidance-digital-security
502a976f-1a53-441a-9660-58dee96bb62f,GOV.UK Notify,/government/technology-guidance-technology-guidance-govuk-notify,/government/govuk-services
97da6ed7-1d10-4880-944b-832d15767d11,GOV.UK Pay,/government/technology-guidance-technology-guidance-govuk-pay,/government/govuk-services
675df7eb-a8bb-4ffa-9192-fd48ff248940,GovWifi,/government/technology-guidance-technology-guidance-govwifi,/government/govuk-services
d84d1594-f338-43bb-8a2d-116f4087aef5,GOV.UK Platform as a Service (PaaS),/government/technology-guidance-technology-guidance-govuk-platform-as-a-service,/government/govuk-services
778f0d57-dd5a-44c6-b27d-046573d7d783,GOV.UK Proposition,/government/technology-guidance-technology-guidance-govuk-proposition,/government/govuk-services
e5e301c4-32c7-4491-b05f-e4597f202dbe,GOV.UK Registers,/government/technology-guidance-technology-guidance-govuk-registers,/government/govuk-services
5313332f-f867-4aa4-a23b-63d95c98bb7d,GOV.UK Verify,/government/technology-guidance-technology-guidance-govuk-verify,/government/govuk-services
68dccc87-1f13-4650-9f5a-d93ee903e420,Green technology,/government/technology-guidance-technology-guidance-green-technology,/government/technology-guidance-technology-guidance-digital-transformation
9dd1deb9-0b6e-4fc1-a7aa-1b5cb6b323ba,Hosting your service,/government/technology-guidance-technology-guidance-hosting-your-service,/government/technology-guidance-technology-guidance-managing-government-websites
b6254b78-ae7a-4749-91a9-93941f22dfbc,Public Service Network (PSN),/government/technology-guidance-technology-guidance-psn,/government/government-technology-and-digital-services
d8a50c1c-1bc4-4eca-9ff1-383374feb086,Identity assurance,/government/technology-guidance-technology-guidance-identity-assurance,/government/technology-guidance-digital-security
48db5dbd-5894-4d87-834e-b38c2246feae,Legacy,/government/technology-guidance-technology-guidance-legacy,/government/technology-guidance-technology-guidance-digital-transformation
95628e18-0008-4fa0-a118-25f35f092efa,Managing government websites,/government/technology-guidance-technology-guidance-managing-government-websites,/government/government-technology-and-digital-services
20ce7953-c797-4606-9bbe-a7d940c65d4d,Networking,/government/technology-guidance-technology-guidance-networking,/government/networks-and-telecommunications
c33660e9-40fc-48ab-8405-24f01f9e1b3b,Open source,/government/technology-guidance-technology-guidance-open-source,/government/open-source-and-open-standards
5b58dc86-1179-4bba-b35e-6af1496147ae,Open standards,/government/technology-guidance-technology-guidance-open-standards,/government/open-source-and-open-standards
9b5f839b-3147-495e-a522-73853651843f,Passwords,/government/technology-guidance-technology-guidance-passwords,/government/technology-guidance-digital-security
a29ed344-b9d8-4466-aa28-1bd40f02a8ca,Performance platform,/government/technology-guidance-technology-guidance-performance-platform,/government/govuk-services
8329ee2c-9f39-40c6-82c3-f2a5d8b4cb35,Risk management,/government/technology-guidance-technology-guidance-risk-management,/government/technology-guidance-digital-security
b3ba77a4-8942-4fb9-a4f5-e298bb906146,Smarter working,/government/technology-guidance-technology-guidance-smarter-working,/government/technology-guidance-technology-guidance-digital-transformation
c624aa2d-3e37-40d4-baaa-8932f31fc1c3,Telecommunications,/government/technology-guidance-technology-guidance-telecommunications,/government/networks-and-telecommunications
25b4224c-68e1-441e-9b9e-c77f6c3a1344,User research,/government/technology-guidance-technology-guidance-user-research,/government/government-technology-and-digital-services
e9959af5-d74b-434d-950b-9116501da30e,Mental health,/health-and-social-care/mental-health,/health-and-social-care/public-health
81ff0b1d-506c-4975-9446-e6860aa758a0,Business premises and business rates,/business/premises-rates,/business-and-industry/running-a-business
29a279ce-d2b2-4e8a-a79c-3b4954824b45,Tourism,/society-and-culture/tourism,/society-and-culture
38df3413-5ca5-4788-b1dd-96562707a5bb,"Marriage, civil partnership and divorce",/life-circumstances/marriage-divorce,/life-circumstances
e6e5e089-7157-40d4-8278-25f468798ce8,Waste exemptions,/environment/waste-exemptions,/environment/environmental-permits
d5c8bbf3-b7c1-4cfa-9975-e9285f36959c,Social care,/health-and-social-care/social-care,/health-and-social-care
cf366a07-8fc1-471d-985e-109d361c60f0,Vessel licensing,/environment/vessel-licensing,/environment/fishing-vessels
94b3a5e7-b14b-4edb-a5b8-4e529d1fa1f4,Child poverty,/childcare-parenting/child-poverty,/childcare-parenting/childrens-health-and-welfare
2a5c8974-552e-4197-8562-f40599fe8406,First sale marine fish,/environment/commercial-fishing-fisheries-regulations-monitoring-enforcement-first-sale-marine-fish,/environment/fishing-regulations-monitoring-enforcement
2c34e342-3ad8-4df5-987f-0029fb00bcba,VAT,/money/dealing-with-hmrc-paying-hmrc-vat,/money/paying-hmrc
95aa4b52-9851-47e0-a8a4-1f911e18cd87,Road transport and the environment,/transport/road-transport-and-the-environment,/transport/driving-and-road-transport
5f0b9078-21cd-45d5-a235-396b297e45e7,Inspection and performance of schools,/education/inspection-and-performance-of-schools,/education/inspections-and-performance-of-education-providers
3fce8a7b-7fa1-4f0e-8593-d838ecbc6b77,Vaping Products Duty,/money/vaping-products-duty,/money/business-tax
dd948805-fc09-41dd-9b51-a7710966cda1,Mining reports and data,/environment/coal-reports-data,/environment/coal
4142ddea-94be-42d2-8801-77cdf113419b,Buying technology,/government/technology-guidance-technology-guidance-buying-technology,/government/government-technology-and-digital-services
ad5588f7-5ff6-4e38-805a-12a433e12815,Voting,/government/voting,/government/democracy
a013a9b6-230f-4186-9687-95dcfcd00bb4,UK energy security,/business/uk-energy-security,/business-and-industry/business-and-the-environment
8d094a01-413e-46f3-a24a-3f342c991771,Research and innovation in health and social care,/health-and-social-care/research-and-innovation-in-health-and-social-care,/health-and-social-care
83b9845d-6252-40d5-903d-023e621a0d1b,Plants,/environment/environmental-management-wildlife-habitat-conservation-plants,/environment/wildlife-habitat-conservation
54de4dae-72c1-467c-8418-1493cfbf0f9e,"Fishing, fisheries and fishing vessels",/environment/fishing-fisheries-and-vessels,/environment
92bae456-395a-4f42-9490-f6f7ade637f2,Vessel and crew safety and certification,/environment/vessel-crew-safety-certification,/environment/fishing-vessels
8d790034-9139-471b-af6a-f456442d174e,Armed forces support for activities in the UK,/defence-and-armed-forces/armed-forces-support-for-activities-in-the-uk,/defence-and-armed-forces
6d705af8-be8c-4145-a2d3-0e7bb7ebfad1,Intellectual property,/business/intellectual-property,/business-and-industry/business-regulation
6377d8e0-55d0-4ea2-a8ef-16d2bfe346a3,Government missions,/government/missions,/government/government-efficiency-transparency-and-accountability
79235d03-aeb0-4fab-a8fc-07b0dfcf348a,Pharmacy,/health-and-social-care/pharmacy,/health-and-social-care/medicines-medical-devices-blood
98f1df25-d3b2-47c1-b86b-ed1b55d8f523,Vaping Products Duty and Stamps Scheme,/money/vaping-products-stamp-scheme,/money/vaping-products-duty
6836bd78-2b5e-488e-9af4-d77e95226b77,Autism,/health-and-social-care/autism,/health-and-social-care/health-conditions
67023266-816d-4b8d-8db6-ef9afcf0f3a3,Antimicrobial resistance (AMR),/health-and-social-care/antimicrobial-resistance,/health-and-social-care/health-protection
98828080-b148-4f3c-9a51-0d905a62409d,Carers' health,/health-and-social-care/carers-health,/health-and-social-care/social-care
eaa638c9-241e-41d9-b221-bbc12af4ec6b,Health improvement,/health-and-social-care/health-improvement,/health-and-social-care/public-health
f2b2cf3a-c5c4-4e2a-b17b-37249a596b9f,Disability rights,/health-and-social-care/disabilities-rights,/health-and-social-care/disabilities
0ac7ec0e-1be9-4fc0-970e-99893f2b6b1f,Dementia,/health-and-social-care/dementia,/health-and-social-care/health-conditions
231546c1-a675-4745-b98a-752cd4d560a8,Disabled people,/health-and-social-care/disabilities,/health-and-social-care
b2150135-cfea-4163-b106-7289b8a7270d,Benefits and financial help,/health-and-social-care/disabilities-benefits,/health-and-social-care/disabilities
06f53b47-b677-468d-b4e3-3faf9c918a36,Disability equipment and transport,/health-and-social-care/disabilities-equipment,/health-and-social-care/disabilities
901cb7de-8599-4084-93ec-733cf7324d05,Health and social care integration,/health-and-social-care/health-and-social-care-integration,/health-and-social-care/social-care
a1911cc6-065f-4a03-a3bb-1a46d8cda12a,Health emergency planning,/health-and-social-care/health-emergency-planning,/health-and-social-care/health-protection
7739d611-bae2-49f9-a342-213505641883,Emergency response,/health-and-social-care/health-protection-emergency-response,/health-and-social-care/health-protection
9acd67da-59e5-4545-8af0-a99cf84f46a9,Migrant health,/health-and-social-care/health-protection-migrant-health-guide,/health-and-social-care/health-protection
a6bd3df3-a36f-424c-9e73-e80262f9cb80,"Good practice, inspections and enforcement",/health-and-social-care/medicines-medical-devices-blood-good-practice,/health-and-social-care/medicines-medical-devices-blood
9d659d59-e105-4235-8bce-795bf98ed749,Herbal and homeopathic medicines,/health-and-social-care/medicines-medical-devices-blood-herbal-homeopathic-medicines,/health-and-social-care/medicines-medical-devices-blood
714e4e35-ee67-4ad3-ba49-44d745f45fba,Medical devices regulation and safety,/health-and-social-care/medicines-medical-devices-blood-medical-devices-regulation-safety,/health-and-social-care/medicines-medical-devices-blood
a69236f7-752c-4bdd-884d-b047ed561421,Alerts and recalls,/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts-alerts-and-recalls,/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts
846c51a9-c044-4197-a81d-2e0003dfe5ef,Ophthalmology,/health-and-social-care/ophthalmology,/health-and-social-care/public-health
3fcbe458-451d-4f2b-abf0-783237107f11,Oral health,/health-and-social-care/oral-health,/health-and-social-care/health-improvement
eb350a5b-e015-4f05-b6b4-0d83ab429464,NHS abdominal aortic aneurysm (AAA) programme,/health-and-social-care/population-screening-programmes-abdominal-aortic-aneurysm,/health-and-social-care/population-screening-programmes
7213f1d7-6dd9-4855-9ed5-472de35ad041,NHS bowel cancer screening (BCSP) programme,/health-and-social-care/population-screening-programmes-bowel,/health-and-social-care/population-screening-programmes
